Time,Total energy,Position,Velocity
671,0.9999997,0.5825471,-1.149468
672,0.9999997,0.5813971,-1.150632
673,0.9999997,0.5802458,-1.151794
674,0.9999997,0.5790935,-1.152953
675,0.9999997,0.5779399,-1.154110
676,0.9999997,0.5767853,-1.155265
677,0.9999997,0.5756294,-1.156417
678,0.9999997,0.5744724,-1.157567
679,0.9999997,0.5733143,-1.158715
680,0.9999997,0.5721550,-1.159861
681,0.9999997,0.5709946,-1.161004
682,0.9999997,0.5698330,-1.162145
683,0.9999997,0.5686703,-1.163283
684,0.9999997,0.5675064,-1.164419
685,0.9999997,0.5663414,-1.165553
686,0.9999997,0.5651753,-1.166685
687,0.9999997,0.5640081,-1.167814
688,0.9999997,0.5628397,-1.168941
689,0.9999997,0.5616702,-1.170065
690,0.9999997,0.5604996,-1.171187
691,0.9999997,0.5593278,-1.172307
692,0.9999997,0.5581549,-1.173425
693,0.9999997,0.5569810,-1.174540
694,0.9999997,0.5558059,-1.175653
695,0.9999997,0.5546296,-1.176763
696,0.9999997,0.5534523,-1.177871
697,0.9999997,0.5522739,-1.178977
698,0.9999997,0.5510944,-1.180080
699,0.9999997,0.5499137,-1.181181
700,0.9999997,0.5487320,-1.182280
701,0.9999996,0.5475492,-1.183376
702,0.9999996,0.5463653,-1.184470
703,0.9999996,0.5451802,-1.185562
704,0.9999996,0.5439941,-1.186651
705,0.9999996,0.5428069,-1.187738
706,0.9999996,0.5416187,-1.188822
707,0.9999996,0.5404293,-1.189904
708,0.9999996,0.5392389,-1.190984
709,0.9999996,0.5380473,-1.192061
710,0.9999996,0.5368547,-1.193136
711,0.9999996,0.5356611,-1.194208
712,0.9999996,0.5344663,-1.195279
713,0.9999996,0.5332705,-1.196346
714,0.9999996,0.5320736,-1.197412
715,0.9999996,0.5308757,-1.198475
716,0.9999996,0.5296767,-1.199535
717,0.9999996,0.5284766,-1.200593
718,0.9999996,0.5272755,-1.201649
719,0.9999996,0.5260733,-1.202702
720,0.9999996,0.5248701,-1.203753
721,0.9999996,0.5236658,-1.204802
722,0.9999996,0.5224605,-1.205848
723,0.9999996,0.5212541,-1.206892
724,0.9999996,0.5200467,-1.207933
725,0.9999996,0.5188382,-1.208972
726,0.9999996,0.5176288,-1.210008
727,0.9999996,0.5164182,-1.211042
728,0.9999996,0.5152067,-1.212074
729,0.9999996,0.5139941,-1.213103
730,0.9999996,0.5127805,-1.214130
731,0.9999996,0.5115658,-1.215154
732,0.9999996,0.5103502,-1.216176
733,0.9999996,0.5091335,-1.217196
734,0.9999996,0.5079158,-1.218213
735,0.9999996,0.5066970,-1.219227
736,0.9999996,0.5054773,-1.220240
737,0.9999996,0.5042566,-1.221249
738,0.9999996,0.5030348,-1.222257
739,0.9999996,0.5018120,-1.223261
740,0.9999996,0.5005883,-1.224264
741,0.9999996,0.4993635,-1.225264
742,0.9999996,0.4981378,-1.226261
743,0.9999996,0.4969110,-1.227256
744,0.9999996,0.4956832,-1.228249
745,0.9999996,0.4944545,-1.229239
746,0.9999996,0.4932248,-1.230227
747,0.9999996,0.4919940,-1.231212
748,0.9999996,0.4907623,-1.232195
749,0.9999996,0.4895297,-1.233175
750,0.9999996,0.4882960,-1.234153
751,0.9999996,0.4870614,-1.235128
752,0.9999996,0.4858257,-1.236101
753,0.9999996,0.4845892,-1.237072
754,0.9999996,0.4833516,-1.238039
755,0.9999996,0.4821131,-1.239005
756,0.9999996,0.4808736,-1.239968
757,0.9999996,0.4796331,-1.240928
758,0.9999996,0.4783917,-1.241886
759,0.9999996,0.4771494,-1.242842
760,0.9999996,0.4759060,-1.243795
761,0.9999996,0.4746618,-1.244746
762,0.9999996,0.4734166,-1.245694
763,0.9999996,0.4721704,-1.246639
764,0.9999996,0.4709233,-1.247582
765,0.9999996,0.4696752,-1.248523
766,0.9999996,0.4684262,-1.249461
767,0.9999996,0.4671763,-1.250397
768,0.9999996,0.4659254,-1.251330
769,0.9999996,0.4646736,-1.252260
770,0.9999996,0.4634209,-1.253188
771,0.9999996,0.4621673,-1.254114
772,0.9999996,0.4609127,-1.255037
773,0.9999996,0.4596572,-1.255958
774,0.9999996,0.4584008,-1.256876
775,0.9999996,0.4571434,-1.257791
776,0.9999996,0.4558852,-1.258704
777,0.9999996,0.4546260,-1.259615
778,0.9999996,0.4533660,-1.260523
779,0.9999996,0.4521050,-1.261428
780,0.9999996,0.4508431,-1.262331
781,0.9999996,0.4495803,-1.263232
782,0.9999996,0.4483166,-1.264130
783,0.9999996,0.4470521,-1.265025
784,0.9999996,0.4457866,-1.265918
785,0.9999996,0.4445202,-1.266808
786,0.9999996,0.4432530,-1.267696
787,0.9999996,0.4419848,-1.268581
788,0.9999996,0.4407158,-1.269464
789,0.9999996,0.4394459,-1.270344
790,0.9999996,0.4381751,-1.271222
791,0.9999996,0.4369035,-1.272097
792,0.9999996,0.4356309,-1.272969
793,0.9999996,0.4343575,-1.273839
794,0.9999996,0.4330833,-1.274707
795,0.9999996,0.4318081,-1.275572
796,0.9999996,0.4305321,-1.276434
797,0.9999996,0.4292552,-1.277294
798,0.9999996,0.4279775,-1.278151
799,0.9999996,0.4266989,-1.279006
800,0.9999996,0.4254195,-1.279858
801,0.9999996,0.4241392,-1.280707
802,0.9999996,0.4228581,-1.281554
803,0.9999996,0.4215761,-1.282399
804,0.9999996,0.4202933,-1.283241
805,0.9999996,0.4190096,-1.284080
806,0.9999996,0.4177251,-1.284917
807,0.9999996,0.4164398,-1.285751
808,0.9999996,0.4151536,-1.286582
809,0.9999996,0.4138666,-1.287411
810,0.9999996,0.4125788,-1.288238
811,0.9999996,0.4112902,-1.289062
812,0.9999996,0.4100007,-1.289883
813,0.9999996,0.4087104,-1.290702
814,0.9999996,0.4074193,-1.291518
815,0.9999996,0.4061274,-1.292331
816,0.9999996,0.4048346,-1.293142
817,0.9999996,0.4035411,-1.293951
818,0.9999996,0.4022467,-1.294756
819,0.9999996,0.4009516,-1.295560
820,0.9999996,0.3996556,-1.296360
821,0.9999996,0.3983588,-1.297158
822,0.9999996,0.3970613,-1.297954
823,0.9999996,0.3957629,-1.298747
824,0.9999996,0.3944638,-1.299537
825,0.9999996,0.3931639,-1.300324
826,0.9999996,0.3918631,-1.301109
827,0.9999996,0.3905616,-1.301892
828,0.9999996,0.3892594,-1.302672
829,0.9999996,0.3879563,-1.303449
830,0.9999996,0.3866525,-1.304223
831,0.9999996,0.3853479,-1.304995
832,0.9999996,0.3840425,-1.305765
833,0.9999996,0.3827363,-1.306532
834,0.9999996,0.3814294,-1.307296
835,0.9999996,0.3801217,-1.308057
836,0.9999996,0.3788133,-1.308816
837,0.9999996,0.3775041,-1.309573
838,0.9999996,0.3761941,-1.310326
839,0.9999996,0.3748834,-1.311077
840,0.9999996,0.3735720,-1.311826
841,0.9999996,0.3722598,-1.312572
842,0.9999996,0.3709469,-1.313315
843,0.9999996,0.3696332,-1.314055
844,0.9999996,0.3683187,-1.314793
845,0.9999996,0.3670036,-1.315529
846,0.9999996,0.3656877,-1.316261
847,0.9999996,0.3643711,-1.316991
848,0.9999996,0.3630537,-1.317719
849,0.9999996,0.3617356,-1.318444
850,0.9999996,0.3604168,-1.319166
851,0.9999996,0.3590973,-1.319885
852,0.9999996,0.3577770,-1.320602
853,0.9999996,0.3564561,-1.321316
854,0.9999996,0.3551344,-1.322028
855,0.9999996,0.3538120,-1.322737
856,0.9999996,0.3524889,-1.323443
857,0.9999996,0.3511651,-1.324147
858,0.9999996,0.3498406,-1.324848
859,0.9999996,0.3485154,-1.325546
860,0.9999996,0.3471895,-1.326242
861,0.9999996,0.3458630,-1.326935
862,0.9999996,0.3445357,-1.327625
863,0.9999996,0.3432077,-1.328313
864,0.9999996,0.3418791,-1.328998
865,0.9999996,0.3405497,-1.329681
866,0.9999996,0.3392197,-1.330361
867,0.9999996,0.3378890,-1.331038
868,0.9999996,0.3365576,-1.331712
869,0.9999996,0.3352256,-1.332384
870,0.9999996,0.3338928,-1.333053
871,0.9999996,0.3325595,-1.333719
872,0.9999996,0.3312254,-1.334383
873,0.9999996,0.3298907,-1.335044
874,0.9999996,0.3285553,-1.335703
875,0.9999996,0.3272193,-1.336359
876,0.9999996,0.3258826,-1.337012
877,0.9999996,0.3245453,-1.337662
878,0.9999996,0.3232073,-1.338310
879,0.9999996,0.3218686,-1.338955
880,0.9999996,0.3205294,-1.339597
881,0.9999996,0.3191894,-1.340237
882,0.9999996,0.3178489,-1.340874
883,0.9999996,0.3165077,-1.341508
884,0.9999995,0.3151659,-1.342140
885,0.9999995,0.3138234,-1.342769
886,0.9999995,0.3124803,-1.343395
887,0.9999995,0.3111366,-1.344019
888,0.9999995,0.3097923,-1.344640
889,0.9999995,0.3084474,-1.345258
890,0.9999995,0.3071018,-1.345874
891,0.9999995,0.3057556,-1.346487
892,0.9999995,0.3044088,-1.347097
893,0.9999995,0.3030614,-1.347704
894,0.9999995,0.3017134,-1.348309
895,0.9999995,0.3003648,-1.348911
896,0.9999995,0.2990156,-1.349510
897,0.9999995,0.2976658,-1.350107
898,0.9999995,0.2963154,-1.350701
899,0.9999995,0.2949644,-1.351292
900,0.9999995,0.2936128,-1.351881
901,0.9999995,0.2922606,-1.352467
902,0.9999995,0.2909078,-1.353050
903,0.9999995,0.2895545,-1.353630
904,0.9999995,0.2882006,-1.354208
905,0.9999995,0.2868461,-1.354783
906,0.9999995,0.2854910,-1.355356
907,0.9999995,0.2841354,-1.355925
908,0.9999995,0.2827792,-1.356492
909,0.9999995,0.2814224,-1.357056
910,0.9999995,0.2800651,-1.357618
911,0.9999995,0.2787072,-1.358177
912,0.9999995,0.2773487,-1.358733
913,0.9999995,0.2759897,-1.359286
914,0.9999995,0.2746301,-1.359837
915,0.9999995,0.2732700,-1.360385
916,0.9999995,0.2719094,-1.360930
917,0.9999995,0.2705482,-1.361472
918,0.9999995,0.2691864,-1.362012
919,0.9999995,0.2678241,-1.362549
920,0.9999995,0.2664613,-1.363083
921,0.9999995,0.2650980,-1.363615
922,0.9999995,0.2637341,-1.364144
923,0.9999995,0.2623697,-1.364670
924,0.9999995,0.2610048,-1.365193
925,0.9999995,0.2596393,-1.365714
926,0.9999995,0.2582733,-1.366232
927,0.9999995,0.2569068,-1.366747
928,0.9999995,0.2555398,-1.367259
929,0.9999995,0.2541723,-1.367769
930,0.9999995,0.2528043,-1.368276
931,0.9999995,0.2514358,-1.368780
932,0.9999995,0.2500667,-1.369282
933,0.9999995,0.2486972,-1.369780
934,0.9999995,0.2473272,-1.370276
935,0.9999995,0.2459566,-1.370770
936,0.9999995,0.2445856,-1.371260
937,0.9999995,0.2432141,-1.371748
938,0.9999995,0.2418421,-1.372233
939,0.9999995,0.2404697,-1.372715
940,0.9999995,0.2390967,-1.373195
941,0.9999995,0.2377233,-1.373672
942,0.9999995,0.2363494,-1.374146
943,0.9999995,0.2349750,-1.374617
944,0.9999995,0.2336001,-1.375086
945,0.9999995,0.2322248,-1.375552
946,0.9999995,0.2308490,-1.376015
947,0.9999995,0.2294728,-1.376475
948,0.9999995,0.2280961,-1.376933
949,0.9999995,0.2267189,-1.377387
950,0.9999995,0.2253413,-1.377839
951,0.9999995,0.2239632,-1.378289
952,0.9999995,0.2225847,-1.378735
953,0.9999995,0.2212058,-1.379179
954,0.9999995,0.2198264,-1.379620
955,0.9999995,0.2184465,-1.380058
956,0.9999995,0.2170662,-1.380494
957,0.9999995,0.2156855,-1.380927
958,0.9999995,0.2143044,-1.381357
959,0.9999995,0.2129228,-1.381784
960,0.9999995,0.2115408,-1.382208
961,0.9999995,0.2101584,-1.382630
962,0.9999995,0.2087756,-1.383049
963,0.9999995,0.2073923,-1.383465
964,0.9999995,0.2060086,-1.383879
965,0.9999995,0.2046245,-1.384289
966,0.9999995,0.2032401,-1.384697
967,0.9999995,0.2018552,-1.385102
968,0.9999995,0.2004699,-1.385504
969,0.9999995,0.1990841,-1.385904
970,0.9999995,0.1976980,-1.386301
971,0.9999995,0.1963115,-1.386695
972,0.9999995,0.1949247,-1.387086
973,0.9999995,0.1935374,-1.387475
974,0.9999995,0.1921497,-1.387860
975,0.9999995,0.1907617,-1.388243
976,0.9999995,0.1893732,-1.388623
977,0.9999995,0.1879844,-1.389001
978,0.9999995,0.1865952,-1.389375
979,0.9999995,0.1852057,-1.389747
980,0.9999995,0.1838157,-1.390116
981,0.9999995,0.1824254,-1.390482
982,0.9999995,0.1810348,-1.390846
983,0.9999995,0.1796437,-1.391206
984,0.9999995,0.1782523,-1.391564
985,0.9999995,0.1768606,-1.391919
986,0.9999995,0.1754685,-1.392272
987,0.9999995,0.1740761,-1.392621
988,0.9999995,0.1726833,-1.392968
989,0.9999995,0.1712901,-1.393312
990,0.9999995,0.1698966,-1.393653
991,0.9999995,0.1685028,-1.393992
992,0.9999995,0.1671087,-1.394327
993,0.9999995,0.1657142,-1.394660
994,0.9999995,0.1643193,-1.394990
995,0.9999995,0.1629242,-1.395317
996,0.9999995,0.1615287,-1.395642
997,0.9999995,0.1601329,-1.395963
998,0.9999995,0.1587368,-1.396282
999,0.9999995,0.1573403,-1.396598
1000,0.9999995,0.1559436,-1.396912
1001,0.9999995,0.1545465,-1.397222
1002,0.9999995,0.1531491,-1.397530
1003,0.9999995,0.1517515,-1.397835
1004,0.9999995,0.1503535,-1.398137
1005,0.9999995,0.1489552,-1.398436
1006,0.9999995,0.1475566,-1.398733
1007,0.9999995,0.1461577,-1.399026
1008,0.9999995,0.1447585,-1.399317
1009,0.9999995,0.1433591,-1.399605
1010,0.9999995,0.1419593,-1.399891
1011,0.9999995,0.1405593,-1.400173
1012,0.9999995,0.1391590,-1.400453
1013,0.9999995,0.1377584,-1.400730
1014,0.9999995,0.1363575,-1.401004
1015,0.9999995,0.1349564,-1.401275
1016,0.9999995,0.1335550,-1.401544
1017,0.9999995,0.1321533,-1.401810
1018,0.9999995,0.1307514,-1.402072
1019,0.9999995,0.1293491,-1.402333
1020,0.9999995,0.1279467,-1.402590
1021,0.9999995,0.1265440,-1.402844
1022,0.9999995,0.1251410,-1.403096
1023,0.9999995,0.1237378,-1.403345
1024,0.9999995,0.1223343,-1.403591
1025,0.9999995,0.1209306,-1.403834
1026,0.9999995,0.1195266,-1.404075
1027,0.9999995,0.1181224,-1.404312
1028,0.9999995,0.1167180,-1.404547
1029,0.9999995,0.1153134,-1.404779
1030,0.9999995,0.1139085,-1.405008
1031,0.9999995,0.1125033,-1.405235
1032,0.9999995,0.1110980,-1.405458
1033,0.9999995,0.1096924,-1.405679
1034,0.9999995,0.1082866,-1.405897
1035,0.9999995,0.1068806,-1.406112
1036,0.9999995,0.1054744,-1.406325
1037,0.9999995,0.1040680,-1.406534
1038,0.9999995,0.1026613,-1.406741
1039,0.9999995,0.1012545,-1.406945
1040,0.9999995,0.9984745E-1,-1.407146
1041,0.9999995,0.9844020E-1,-1.407344
1042,0.9999995,0.9703276E-1,-1.407540
1043,0.9999995,0.9562512E-1,-1.407732
1044,0.9999995,0.9421729E-1,-1.407922
1045,0.9999995,0.9280928E-1,-1.408109
1046,0.9999995,0.9140107E-1,-1.408294
1047,0.9999995,0.8999269E-1,-1.408475
1048,0.9999995,0.8858412E-1,-1.408654
1049,0.9999995,0.8717538E-1,-1.408829
1050,0.9999995,0.8576646E-1,-1.409002
1051,0.9999995,0.8435738E-1,-1.409172
1052,0.9999995,0.8294812E-1,-1.409340
1053,0.9999995,0.8153870E-1,-1.409504
1054,0.9999995,0.8012911E-1,-1.409666
1055,0.9999995,0.7871937E-1,-1.409825
1056,0.9999995,0.7730946E-1,-1.409981
1057,0.9999995,0.7589940E-1,-1.410134
1058,0.9999995,0.7448919E-1,-1.410284
1059,0.9999995,0.7307884E-1,-1.410432
1060,0.9999995,0.7166833E-1,-1.410577
1061,0.9999995,0.7025768E-1,-1.410719
1062,0.9999995,0.6884689E-1,-1.410858
1063,0.9999995,0.6743597E-1,-1.410994
1064,0.9999995,0.6602491E-1,-1.411127
1065,0.9999995,0.6461371E-1,-1.411258
1066,0.9999995,0.6320239E-1,-1.411386
1067,0.9999995,0.6179094E-1,-1.411511
1068,0.9999995,0.6037937E-1,-1.411633
1069,0.9999995,0.5896768E-1,-1.411752
1070,0.9999995,0.5755586E-1,-1.411869
1071,0.9999995,0.5614394E-1,-1.411983
1072,0.9999995,0.5473190E-1,-1.412093
1073,0.9999995,0.5331975E-1,-1.412201
1074,0.9999995,0.5190750E-1,-1.412307
1075,0.9999995,0.5049514E-1,-1.412409
1076,0.9999995,0.4908268E-1,-1.412509
1077,0.9999995,0.4767012E-1,-1.412605
1078,0.9999995,0.4625747E-1,-1.412699
1079,0.9999995,0.4484472E-1,-1.412790
1080,0.9999995,0.4343189E-1,-1.412879
1081,0.9999995,0.4201896E-1,-1.412964
1082,0.9999995,0.4060596E-1,-1.413047
1083,0.9999995,0.3919287E-1,-1.413127
1084,0.9999995,0.3777970E-1,-1.413204
1085,0.9999995,0.3636646E-1,-1.413278
1086,0.9999995,0.3495315E-1,-1.413349
1087,0.9999995,0.3353976E-1,-1.413418
1088,0.9999995,0.3212631E-1,-1.413483
1089,0.9999995,0.3071280E-1,-1.413546
1090,0.9999995,0.2929922E-1,-1.413606
1091,0.9999995,0.2788559E-1,-1.413663
1092,0.9999995,0.2647190E-1,-1.413718
1093,0.9999995,0.2505815E-1,-1.413769
1094,0.9999995,0.2364436E-1,-1.413818
1095,0.9999995,0.2223052E-1,-1.413864
1096,0.9999995,0.2081663E-1,-1.413907
1097,0.9999995,0.1940270E-1,-1.413947
1098,0.9999995,0.1798874E-1,-1.413984
1099,0.9999995,0.1657473E-1,-1.414019
1100,0.9999995,0.1516070E-1,-1.414051
1101,0.9999995,0.1374663E-1,-1.414080
1102,0.9999995,0.1233254E-1,-1.414106
1103,0.9999995,0.1091842E-1,-1.414129
1104,0.9999995,0.9504281E-2,-1.414149
1105,0.9999995,0.8090122E-2,-1.414167
1106,0.9999995,0.6675947E-2,-1.414182
1107,0.9999995,0.5261759E-2,-1.414194
1108,0.9999995,0.3847560E-2,-1.414203
1109,0.9999995,0.2433353E-2,-1.414209
1110,0.9999995,0.1019142E-2,-1.414212
1111,0.9999995,-0.3950719E-3,-1.414213
1112,0.9999995,-0.1809285E-2,-1.414211
1113,0.9999995,-0.3223494E-2,-1.414206
1114,0.9999995,-0.4637696E-2,-1.414198
1115,0.9999995,-0.6051890E-2,-1.414187
1116,0.9999995,-0.7466071E-2,-1.414174
1117,0.9999995,-0.8880237E-2,-1.414157
1118,0.9999995,-0.1029439E-1,-1.414138
1119,0.9999995,-0.1170851E-1,-1.414116
1120,0.9999995,-0.1312262E-1,-1.414091
1121,0.9999995,-0.1453670E-1,-1.414064
1122,0.9999995,-0.1595075E-1,-1.414033
1123,0.9999995,-0.1736476E-1,-1.414000
1124,0.9999995,-0.1877875E-1,-1.413964
1125,0.9999995,-0.2019269E-1,-1.413925
1126,0.9999995,-0.2160660E-1,-1.413883
1127,0.9999995,-0.2302046E-1,-1.413838
1128,0.9999995,-0.2443427E-1,-1.413791
1129,0.9999995,-0.2584804E-1,-1.413741
1130,0.9999995,-0.2726175E-1,-1.413688
1131,0.9999995,-0.2867541E-1,-1.413632
1132,0.9999995,-0.3008902E-1,-1.413573
1133,0.9999995,-0.3150256E-1,-1.413511
1134,0.9999995,-0.3291604E-1,-1.413447
1135,0.9999995,-0.3432945E-1,-1.413380
1136,0.9999995,-0.3574280E-1,-1.413310
1137,0.9999995,-0.3715607E-1,-1.413237
1138,0.9999995,-0.3856927E-1,-1.413161
1139,0.9999995,-0.3998239E-1,-1.413082
1140,0.9999995,-0.4139544E-1,-1.413001
1141,0.9999995,-0.4280840E-1,-1.412917
1142,0.9999995,-0.4422127E-1,-1.412830
1143,0.9999995,-0.4563406E-1,-1.412740
1144,0.9999995,-0.4704675E-1,-1.412647
1145,0.9999995,-0.4845935E-1,-1.412552
1146,0.9999995,-0.4987185E-1,-1.412453
1147,0.9999995,-0.5128426E-1,-1.412352
1148,0.9999995,-0.5269656E-1,-1.412248
1149,0.9999995,-0.5410875E-1,-1.412141
1150,0.9999995,-0.5552084E-1,-1.412032
1151,0.9999995,-0.5693282E-1,-1.411919
1152,0.9999995,-0.5834468E-1,-1.411804
1153,0.9999995,-0.5975643E-1,-1.411686
1154,0.9999995,-0.6116805E-1,-1.411565
1155,0.9999995,-0.6257956E-1,-1.411441
1156,0.9999995,-0.6399093E-1,-1.411315
1157,0.9999995,-0.6540219E-1,-1.411185
1158,0.9999995,-0.6681331E-1,-1.411053
1159,0.9999995,-0.6822429E-1,-1.410918
1160,0.9999995,-0.6963514E-1,-1.410780
1161,0.9999995,-0.7104585E-1,-1.410640
1162,0.9999995,-0.7245642E-1,-1.410496
1163,0.9999995,-0.7386684E-1,-1.410350
1164,0.9999995,-0.7527712E-1,-1.410201
1165,0.9999995,-0.7668725E-1,-1.410049
1166,0.9999995,-0.7809722E-1,-1.409894
1167,0.9999995,-0.7950703E-1,-1.409736
1168,0.9999995,-0.8091669E-1,-1.409576
1169,0.9999995,-0.8232618E-1,-1.409413
1170,0.9999995,-0.8373552E-1,-1.409247
1171,0.9999995,-0.8514468E-1,-1.409078
1172,0.9999995,-0.8655367E-1,-1.408906
1173,0.9999995,-0.8796249E-1,-1.408731
1174,0.9999995,-0.8937113E-1,-1.408554
1175,0.9999995,-0.9077960E-1,-1.408374
1176,0.9999995,-0.9218788E-1,-1.408191
1177,0.9999995,-0.9359598E-1,-1.408005
1178,0.9999995,-0.9500389E-1,-1.407817
1179,0.9999995,-0.9641161E-1,-1.407625
1180,0.9999995,-0.9781914E-1,-1.407431
1181,0.9999995,-0.9922647E-1,-1.407234
1182,0.9999995,-0.1006336,-1.407034
1183,0.9999995,-0.1020405,-1.406831
1184,0.9999995,-0.1034473,-1.406626
1185,0.9999995,-0.1048538,-1.406418
1186,0.9999995,-0.1062601,-1.406206
1187,0.9999995,-0.1076662,-1.405993
1188,0.9999995,-0.1090721,-1.405776
1189,0.9999995,-0.1104778,-1.405556
1190,0.9999995,-0.1118832,-1.405334
1191,0.9999995,-0.1132884,-1.405109
1192,0.9999995,-0.1146934,-1.404881
1193,0.9999995,-0.1160982,-1.404650
1194,0.9999995,-0.1175027,-1.404416
1195,0.9999995,-0.1189070,-1.404180
1196,0.9999995,-0.1203111,-1.403941
1197,0.9999995,-0.1217149,-1.403699
1198,0.9999995,-0.1231185,-1.403454
1199,0.9999995,-0.1245218,-1.403206
1200,0.9999995,-0.1259249,-1.402956
1201,0.9999995,-0.1273277,-1.402703
1202,0.9999995,-0.1287303,-1.402446
1203,0.9999995,-0.1301326,-1.402188
1204,0.9999995,-0.1315347,-1.401926
1205,0.9999995,-0.1329365,-1.401661
1206,0.9999995,-0.1343380,-1.401394
1207,0.9999995,-0.1357393,-1.401124
1208,0.9999995,-0.1371402,-1.400851
1209,0.9999995,-0.1385410,-1.400576
1210,0.9999995,-0.1399414,-1.400297
1211,0.9999995,-0.1413416,-1.400016
1212,0.9999995,-0.1427414,-1.399732
1213,0.9999995,-0.1441410,-1.399445
1214,0.9999995,-0.1455403,-1.399155
1215,0.9999995,-0.1469393,-1.398863
1216,0.9999995,-0.1483380,-1.398567
1217,0.9999995,-0.1497365,-1.398269
1218,0.9999995,-0.1511346,-1.397968
1219,0.9999995,-0.1525324,-1.397665
1220,0.9999995,-0.1539299,-1.397358
1221,0.9999995,-0.1553271,-1.397049
1222,0.9999995,-0.1567240,-1.396737
1223,0.9999995,-0.1581206,-1.396422
1224,0.9999995,-0.1595169,-1.396104
1225,0.9999995,-0.1609128,-1.395784
1226,0.9999995,-0.1623084,-1.395461
1227,0.9999995,-0.1637037,-1.395135
1228,0.9999995,-0.1650987,-1.394806
1229,0.9999995,-0.1664933,-1.394474
1230,0.9999995,-0.1678876,-1.394140
1231,0.9999995,-0.1692816,-1.393803
1232,0.9999995,-0.1706752,-1.393463
1233,0.9999995,-0.1720685,-1.393120
1234,0.9999995,-0.1734615,-1.392775
1235,0.9999995,-0.1748541,-1.392426
1236,0.9999995,-0.1762463,-1.392075
1237,0.9999995,-0.1776382,-1.391721
1238,0.9999995,-0.1790298,-1.391365
1239,0.9999995,-0.1804210,-1.391005
1240,0.9999995,-0.1818118,-1.390643
1241,0.9999995,-0.1832023,-1.390278
1242,0.9999995,-0.1845923,-1.389910
1243,0.9999995,-0.1859821,-1.389540
1244,0.9999995,-0.1873714,-1.389166
1245,0.9999995,-0.1887604,-1.388790
1246,0.9999995,-0.1901490,-1.388411
1247,0.9999995,-0.1915372,-1.388030
1248,0.9999995,-0.1929251,-1.387645
1249,0.9999995,-0.1943125,-1.387258
1250,0.9999995,-0.1956996,-1.386868
1251,0.9999995,-0.1970863,-1.386475
1252,0.9999995,-0.1984725,-1.386079
1253,0.9999995,-0.1998584,-1.385681
1254,0.9999995,-0.2012439,-1.385280
1255,0.9999995,-0.2026290,-1.384876
1256,0.9999995,-0.2040136,-1.384470
1257,0.9999995,-0.2053979,-1.384060
1258,0.9999995,-0.2067818,-1.383648
1259,0.9999995,-0.2081652,-1.383233
1260,0.9999995,-0.2095482,-1.382815
1261,0.9999995,-0.2109308,-1.382395
1262,0.9999995,-0.2123130,-1.381972
1263,0.9999995,-0.2136948,-1.381546
1264,0.9999995,-0.2150761,-1.381117
1265,0.9999995,-0.2164570,-1.380685
1266,0.9999995,-0.2178375,-1.380251
1267,0.9999995,-0.2192175,-1.379814
1268,0.9999995,-0.2205971,-1.379374
1269,0.9999995,-0.2219763,-1.378932
1270,0.9999995,-0.2233550,-1.378486
1271,0.9999995,-0.2247332,-1.378038
1272,0.9999995,-0.2261110,-1.377587
1273,0.9999995,-0.2274884,-1.377134
1274,0.9999995,-0.2288653,-1.376677
1275,0.9999995,-0.2302418,-1.376218
1276,0.9999995,-0.2316178,-1.375756
1277,0.9999995,-0.2329933,-1.375292
1278,0.9999995,-0.2343683,-1.374824
1279,0.9999995,-0.2357429,-1.374354
1280,0.9999995,-0.2371170,-1.373881
1281,0.9999995,-0.2384907,-1.373406
1282,0.9999995,-0.2398639,-1.372927
1283,0.9999995,-0.2412365,-1.372446
1284,0.9999995,-0.2426087,-1.371962
1285,0.9999995,-0.2439805,-1.371476
