Size of array,Matrix Time
10647,0.7000000E-3
10648,0.7000000E-3
10649,0.7010000E-3
10650,0.7020000E-3
10651,0.7020000E-3
10652,0.7030000E-3
10653,0.7040000E-3
10654,0.7040000E-3
10655,0.7040000E-3
10656,0.7050000E-3
10657,0.7050000E-3
10658,0.7050000E-3
10659,0.7060000E-3
10660,0.7060000E-3
10661,0.7060000E-3
10662,0.7070000E-3
10663,0.7080000E-3
10664,0.7080000E-3
10665,0.7080000E-3
10666,0.7090000E-3
10667,0.7090000E-3
10668,0.7090000E-3
10669,0.7100000E-3
10670,0.7100000E-3
10671,0.7100000E-3
10672,0.7110000E-3
10673,0.7110000E-3
10674,0.7110000E-3
10675,0.7120000E-3
10676,0.7130000E-3
10677,0.7130000E-3
10678,0.7140000E-3
10679,0.7150000E-3
10680,0.7150000E-3
10681,0.7150000E-3
10682,0.7160000E-3
10683,0.7160000E-3
10684,0.7160000E-3
10685,0.7170000E-3
10686,0.7170000E-3
10687,0.7180000E-3
10688,0.7190000E-3
10689,0.7190000E-3
10690,0.7190000E-3
10691,0.7200000E-3
10692,0.7200000E-3
10693,0.7210000E-3
10694,0.7220000E-3
10695,0.7220000E-3
10696,0.7230000E-3
10697,0.7230000E-3
10698,0.7230000E-3
10699,0.7240000E-3
10700,0.7240000E-3
10701,0.7240000E-3
10702,0.7250000E-3
10703,0.7250000E-3
10704,0.7250000E-3
10705,0.7260000E-3
10706,0.7260000E-3
10707,0.7270000E-3
10708,0.7270000E-3
10709,0.7270000E-3
10710,0.7280000E-3
10711,0.7280000E-3
10712,0.7280000E-3
10713,0.7290000E-3
10714,0.7290000E-3
10715,0.7290000E-3
10716,0.7300000E-3
10717,0.7320000E-3
10718,0.7330000E-3
10719,0.7340000E-3
10720,0.7350000E-3
10721,0.7360000E-3
10722,0.7360000E-3
10723,0.7360000E-3
10724,0.7370000E-3
10725,0.7380000E-3
10726,0.7380000E-3
10727,0.7380000E-3
10728,0.7390000E-3
10729,0.7400000E-3
10730,0.7400000E-3
10731,0.7400000E-3
10732,0.7410000E-3
10733,0.7420000E-3
10734,0.7420000E-3
10735,0.7420000E-3
10736,0.7430000E-3
10737,0.7440000E-3
10738,0.7440000E-3
10739,0.7440000E-3
10740,0.7450000E-3
10741,0.7460000E-3
10742,0.7460000E-3
10743,0.7470000E-3
10744,0.7480000E-3
10745,0.7480000E-3
10746,0.7480000E-3
10747,0.7490000E-3
10748,0.7490000E-3
10749,0.7490000E-3
10750,0.7500000E-3
10751,0.7500000E-3
10752,0.7500000E-3
10753,0.7510000E-3
10754,0.7510000E-3
10755,0.7520000E-3
10756,0.7530000E-3
10757,0.7530000E-3
10758,0.7530000E-3
10759,0.7540000E-3
10760,0.7540000E-3
10761,0.7540000E-3
10762,0.7550000E-3
10763,0.7560000E-3
10764,0.7560000E-3
10765,0.7560000E-3
10766,0.7570000E-3
10767,0.7570000E-3
10768,0.7570000E-3
10769,0.7580000E-3
10770,0.7580000E-3
10771,0.7590000E-3
10772,0.7600000E-3
10773,0.7600000E-3
10774,0.7600000E-3
10775,0.7610000E-3
10776,0.7610000E-3
10777,0.7610000E-3
10778,0.7620000E-3
10779,0.7620000E-3
10780,0.7620000E-3
10781,0.7630000E-3
10782,0.7640000E-3
10783,0.7640000E-3
10784,0.7650000E-3
10785,0.7660000E-3
10786,0.7660000E-3
10787,0.7670000E-3
10788,0.7680000E-3
10789,0.7680000E-3
10790,0.7690000E-3
10791,0.7700000E-3
10792,0.7700000E-3
10793,0.7700000E-3
10794,0.7710000E-3
10795,0.7710000E-3
10796,0.7710000E-3
10797,0.7720000E-3
10798,0.7730000E-3
10799,0.7730000E-3
10800,0.7730000E-3
10801,0.7740000E-3
10802,0.7740000E-3
10803,0.7740000E-3
10804,0.7750000E-3
10805,0.7750000E-3
10806,0.7750000E-3
10807,0.7760000E-3
10808,0.7760000E-3
10809,0.7760000E-3
10810,0.7770000E-3
10811,0.7780000E-3
10812,0.7780000E-3
10813,0.7780000E-3
10814,0.7790000E-3
10815,0.7790000E-3
10816,0.7790000E-3
10817,0.7790000E-3
10818,0.7800000E-3
10819,0.7800000E-3
10820,0.7800000E-3
10821,0.7810000E-3
10822,0.7810000E-3
10823,0.7810000E-3
10824,0.7820000E-3
10825,0.7820000E-3
10826,0.7820000E-3
10827,0.7830000E-3
10828,0.7830000E-3
10829,0.7830000E-3
10830,0.7840000E-3
10831,0.7840000E-3
10832,0.7840000E-3
10833,0.7850000E-3
10834,0.7850000E-3
10835,0.7850000E-3
10836,0.7860000E-3
10837,0.7870000E-3
10838,0.7870000E-3
10839,0.7880000E-3
10840,0.7890000E-3
10841,0.7890000E-3
10842,0.7900000E-3
10843,0.7910000E-3
10844,0.7910000E-3
10845,0.7920000E-3
10846,0.7920000E-3
10847,0.7920000E-3
10848,0.7930000E-3
10849,0.7940000E-3
10850,0.7940000E-3
10851,0.7950000E-3
10852,0.7950000E-3
10853,0.7950000E-3
10854,0.7960000E-3
10855,0.7960000E-3
10856,0.7960000E-3
10857,0.7970000E-3
10858,0.7970000E-3
10859,0.7970000E-3
10860,0.7980000E-3
10861,0.7980000E-3
10862,0.7980000E-3
10863,0.7990000E-3
10864,0.8000000E-3
10865,0.8000000E-3
10866,0.8000000E-3
10867,0.8010000E-3
10868,0.8010000E-3
10869,0.8010000E-3
10870,0.8020000E-3
10871,0.8020000E-3
10872,0.8020000E-3
10873,0.8030000E-3
10874,0.8030000E-3
10875,0.8030000E-3
10876,0.8040000E-3
10877,0.8040000E-3
10878,0.8040000E-3
10879,0.8050000E-3
10880,0.8050000E-3
10881,0.8050000E-3
10882,0.8060000E-3
10883,0.8070000E-3
10884,0.8070000E-3
10885,0.8080000E-3
10886,0.8090000E-3
10887,0.8090000E-3
10888,0.8100000E-3
10889,0.8110000E-3
10890,0.8110000E-3
10891,0.8120000E-3
10892,0.8130000E-3
10893,0.8130000E-3
10894,0.8130000E-3
10895,0.8140000E-3
10896,0.8150000E-3
10897,0.8150000E-3
10898,0.8160000E-3
10899,0.8170000E-3
10900,0.8170000E-3
10901,0.8180000E-3
10902,0.8180000E-3
10903,0.8180000E-3
10904,0.8190000E-3
10905,0.8200000E-3
10906,0.8200000E-3
10907,0.8200000E-3
10908,0.8210000E-3
10909,0.8220000E-3
10910,0.8220000E-3
10911,0.8220000E-3
10912,0.8230000E-3
10913,0.8230000E-3
10914,0.8240000E-3
10915,0.8250000E-3
10916,0.8250000E-3
10917,0.8250000E-3
10918,0.8260000E-3
10919,0.8270000E-3
10920,0.8270000E-3
10921,0.8270000E-3
10922,0.8280000E-3
10923,0.8280000E-3
10924,0.8280000E-3
10925,0.8290000E-3
10926,0.8300000E-3
10927,0.8300000E-3
10928,0.8300000E-3
10929,0.8310000E-3
10930,0.8310000E-3
10931,0.8310000E-3
10932,0.8320000E-3
10933,0.8330000E-3
10934,0.8340000E-3
10935,0.8350000E-3
10936,0.8360000E-3
10937,0.8360000E-3
10938,0.8360000E-3
10939,0.8370000E-3
10940,0.8380000E-3
10941,0.8390000E-3
10942,0.8400000E-3
10943,0.8400000E-3
10944,0.8410000E-3
10945,0.8420000E-3
10946,0.8420000E-3
10947,0.8430000E-3
10948,0.8440000E-3
10949,0.8440000E-3
10950,0.8440000E-3
10951,0.8450000E-3
10952,0.8450000E-3
10953,0.8450000E-3
10954,0.8460000E-3
10955,0.8460000E-3
10956,0.8460000E-3
10957,0.8470000E-3
10958,0.8470000E-3
10959,0.8470000E-3
10960,0.8480000E-3
10961,0.8480000E-3
10962,0.8480000E-3
10963,0.8490000E-3
10964,0.8500000E-3
10965,0.8500000E-3
10966,0.8500000E-3
10967,0.8510000E-3
10968,0.8520000E-3
10969,0.8520000E-3
10970,0.8520000E-3
10971,0.8530000E-3
10972,0.8540000E-3
10973,0.8540000E-3
10974,0.8540000E-3
10975,0.8550000E-3
10976,0.8560000E-3
10977,0.8560000E-3
10978,0.8560000E-3
10979,0.8560000E-3
10980,0.8560000E-3
10981,0.8570000E-3
10982,0.8580000E-3
10983,0.8580000E-3
10984,0.8580000E-3
10985,0.8590000E-3
10986,0.8600000E-3
10987,0.8600000E-3
10988,0.8600000E-3
10989,0.8610000E-3
10990,0.8610000E-3
10991,0.8610000E-3
10992,0.8620000E-3
10993,0.8620000E-3
10994,0.8620000E-3
10995,0.8630000E-3
10996,0.8640000E-3
10997,0.8640000E-3
10998,0.8640000E-3
10999,0.8650000E-3
11000,0.8650000E-3
 ---
